,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,463.38875,463.38875,463.42075,0.031999999999982265,False,0.1675000000000182,0.19950000000000045,1,0.5537523987139372,463.40500000000003,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012719376977778472
MeanVar1,463.58825,463.58825,463.62025,0.031999999999982265,False,0.1672500000000241,0.19925000000000637,1,0.5552838489983078,463.60475,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012799479892502855
MeanVar1,463.7875,463.7875,463.81975,0.03224999999997635,False,0.16674999999997908,0.19899999999995543,1,0.5559090642625736,463.80400000000003,0.01650000000000773,0.015749999999968622,31.00775193800723,0.012881236427266619
MeanVar1,463.9865,463.9865,464.019,0.032500000000027285,False,0.166499999999985,0.19900000000001228,1,0.5549739719251707,464.00325000000004,0.016750000000058662,0.015749999999968622,30.76923076920494,0.012979588260507727
MeanVar1,464.1855,464.1855,464.21775,0.0322500000000332,False,0.16724999999996726,0.19950000000000045,1,0.5535274081682611,464.20225,0.01675000000000182,0.015500000000031378,31.007751937952577,0.01293921719583617
MeanVar1,464.385,464.385,464.417,0.031999999999982265,False,0.16700000000003,0.19900000000001228,1,0.5491558463116154,464.40125,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012809321711850572
MeanVar1,464.584,464.584,464.61625,0.03224999999997635,False,0.1675000000000182,0.19974999999999454,1,0.5472394834387287,464.6,0.016000000000019554,0.0162499999999568,31.00775193800723,0.012777940445666706
MeanVar1,464.78375,464.78375,464.81575,0.031999999999982265,False,0.16700000000003,0.19900000000001228,1,0.5446445386605354,464.7995,0.015750000000025466,0.0162499999999568,31.25000000001732,0.012662850984849839
MeanVar1,464.98275,464.98275,465.0145,0.03174999999998818,False,0.1685000000000514,0.20025000000003956,1,0.5516810943537824,464.99825,0.015499999999974534,0.016250000000013642,31.496062992137713,0.012656742855635877
MeanVar1,465.18300000000005,465.18300000000005,465.2155,0.03249999999997044,False,0.16699999999997317,0.1994999999999436,1,0.5780155477348229,465.19875,0.015749999999968622,0.01675000000000182,30.769230769258755,0.013528226844663097
MeanVar1,465.3825,465.3825,465.414,0.03149999999999409,False,0.16800000000000637,0.19950000000000045,1,0.5355162554298318,465.39750000000004,0.015000000000043201,0.016499999999950887,31.746031746037705,0.012262430008507783
MeanVar1,465.582,465.582,465.61300000000006,0.031000000000062755,False,0.1684999999999377,0.19950000000000045,1,0.5355397710882697,465.59675,0.01474999999999227,0.016250000000070486,32.25806451606373,0.01210029872105299
MeanVar1,465.7815,465.7815,465.8125,0.03100000000000591,False,0.16899999999998272,0.19999999999998863,1,0.5347072529500483,465.79650000000004,0.015000000000043201,0.01599999999996271,32.25806451612288,0.01202524981423706
MeanVar1,465.9815,465.9815,466.01225,0.030750000000011823,False,0.16874999999998863,0.19950000000000045,1,0.5324778540107564,465.99625000000003,0.014750000000049113,0.01599999999996271,32.52032520323953,0.011919897404521715
MeanVar1,466.181,466.181,466.2115,0.030500000000017735,False,0.1692499999999768,0.19974999999999454,1,0.5310211010078953,466.19575000000003,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011761784129636273
MeanVar1,466.38075,466.38075,466.411,0.030250000000023647,False,0.1694999999999709,0.19974999999999454,1,0.529829441551359,466.39525000000003,0.014500000000055024,0.015749999999968622,33.05785123964358,0.011641197797187648
MeanVar1,466.5805,466.5805,466.61025,0.02975000000003547,False,0.16974999999996498,0.19950000000000045,1,0.5288959590907147,466.595,0.014500000000055024,0.015249999999980446,33.61344537811119,0.011483027028589053
MeanVar1,466.78,466.78,466.80975,0.02975000000003547,False,0.17000000000001592,0.1997500000000514,1,0.5257902080046524,466.79475,0.014750000000049113,0.014999999999986358,33.61344537811119,0.011377872910689838
MeanVar1,466.97975,466.97975,467.00925,0.02949999999998454,False,0.17025000000001,0.19974999999999454,1,0.5220384982198463,466.99425,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011221300488668278
MeanVar1,467.1795,467.1795,467.209,0.02949999999998454,False,0.17025000000001,0.19974999999999454,1,0.5174130108494615,467.194,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011143026384637208
MeanVar1,467.37925,467.37925,467.40975,0.03049999999996089,False,0.16950000000002774,0.19999999999998863,1,0.5698658442114382,467.39425,0.014999999999986358,0.015499999999974534,32.78688524594368,0.012507451096904
MeanVar1,467.57925,467.57925,467.6085,0.02924999999999045,False,0.17074999999999818,0.19999999999998863,1,0.5213740188383276,467.59375,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011147191502067338
MeanVar1,467.77925,467.77925,467.8085,0.02924999999999045,False,0.17074999999999818,0.19999999999998863,1,0.5221961426294012,467.79375,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011156258612571638
MeanVar1,467.97925,467.97925,468.00825,0.028999999999996362,False,0.17075000000005502,0.1997500000000514,1,0.5232945937260396,467.9935,0.014250000000004093,0.01474999999999227,34.48275862069398,0.0111525523137295
MeanVar1,468.17900000000003,468.17900000000003,468.20825,0.02924999999999045,False,0.1705000000000041,0.19974999999999454,1,0.5223204703109412,468.19350000000003,0.014499999999998181,0.01474999999999227,34.18803418804535,0.01116106922265942
MeanVar1,468.37875,468.37875,468.408,0.02924999999999045,False,0.1705000000000041,0.19974999999999454,1,0.524066607213493,468.39325,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011204680758238687
MeanVar1,468.5785,468.5785,468.60775,0.02924999999999045,False,0.1705000000000041,0.19974999999999454,1,0.5241959229121953,468.59275,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011228788177096832
MeanVar1,468.77825,468.77825,468.8075,0.02924999999999045,False,0.1705000000000041,0.19974999999999454,1,0.5250566395722054,468.7925,0.014250000000004093,0.014999999999986358,34.18803418804535,0.01125214748916707
MeanVar1,468.978,468.978,469.0075,0.02949999999998454,False,0.17000000000001592,0.19950000000000045,1,0.5254236718515928,468.9925,0.014499999999998181,0.014999999999986358,33.89830508476353,0.01130653459735684
MeanVar1,469.1775,469.1775,469.2075,0.029999999999972715,False,0.17025000000001,0.20024999999998272,1,0.5350599280397657,469.19225,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011693269965441214
MeanVar1,469.37775,469.37775,469.40725,0.02949999999998454,False,0.1705000000000041,0.19999999999998863,1,0.5356061270496663,469.39225,0.014499999999998181,0.014999999999986358,33.89830508476353,0.01152133033653434
MeanVar1,469.57775,469.57775,469.60699999999997,0.02924999999999045,False,0.1705000000000041,0.19974999999999454,1,0.5214856801813917,469.592,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011209852393134564
MeanVar1,469.7775,469.7775,469.80699999999996,0.02949999999998454,False,0.17000000000001592,0.19950000000000045,1,0.5245669786739464,469.79200000000003,0.014500000000055024,0.014999999999929514,33.89830508476353,0.011317822918882822
MeanVar1,469.977,469.977,470.0065,0.029500000000041382,False,0.17049999999994725,0.19999999999998863,1,0.5246206279837589,469.99150000000003,0.014500000000055024,0.014999999999986358,33.89830508469821,0.011360929784501619
MeanVar1,470.17699999999996,470.17699999999996,470.20675,0.02975000000003547,False,0.17024999999995316,0.19999999999998863,1,0.5253310699762771,470.1915,0.014500000000055024,0.015249999999980446,33.61344537811119,0.011412936789503439
MeanVar1,470.37699999999995,470.37699999999995,470.4065,0.029500000000041382,False,0.17025000000001,0.1997500000000514,1,0.5271567786961046,470.3915,0.014500000000055024,0.014999999999986358,33.89830508469821,0.01141578878504092
MeanVar1,470.57675,470.57675,470.6065,0.029749999999978627,False,0.17000000000001592,0.19974999999999454,1,0.5261030364322298,470.59125,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011442752189256904
MeanVar1,470.7765,470.7765,470.80625,0.029749999999978627,False,0.17025000000001,0.19999999999998863,1,0.5289360336093519,470.79125,0.01474999999999227,0.014999999999986358,33.613445378175406,0.0115184299075459
MeanVar1,470.9765,470.9765,471.00625,0.02975000000003547,False,0.16999999999995907,0.19974999999999454,1,0.5278031514512449,470.99125000000004,0.014750000000049113,0.014999999999986358,33.61344537811119,0.011502019959773506
MeanVar1,471.17625,471.17625,471.20599999999996,0.029749999999978627,False,0.16950000000002774,0.19925000000000637,1,0.528848006721076,471.19075000000004,0.014500000000055024,0.015249999999923602,33.613445378175406,0.011534343466281424
MeanVar1,471.3755,471.3755,471.40625,0.030750000000011823,False,0.1692499999999768,0.19999999999998863,1,0.5679425192548575,471.39075,0.01525000000003729,0.015499999999974534,32.52032520323953,0.012569691538250525
MeanVar1,471.5755,471.5755,471.60575,0.030250000000023647,False,0.17000000000001592,0.20025000000003956,1,0.5321689052206432,471.59025,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011714241209102989
MeanVar1,471.77575,471.77575,471.80575,0.029999999999972715,False,0.17025000000001,0.20024999999998272,1,0.526494671950402,471.7905,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011533591232571661
MeanVar1,471.976,471.976,472.00575,0.029749999999978627,False,0.17000000000001592,0.19974999999999454,1,0.5283972456858148,471.9905,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011533805589968603
MeanVar1,472.17575,472.17575,472.2055,0.029749999999978627,False,0.16975000000002183,0.19950000000000045,1,0.5306974302894942,472.19025,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011589864930149948
MeanVar1,472.37525,472.37525,472.4055,0.030250000000023647,False,0.16899999999998272,0.19925000000000637,1,0.5308797856620491,472.39,0.01474999999999227,0.015500000000031378,33.05785123964358,0.011694020272633849
MeanVar1,472.5745,472.5745,472.605,0.030500000000017735,False,0.1694999999999709,0.19999999999998863,1,0.5363726261761522,472.5895,0.014999999999986358,0.015500000000031378,32.78688524588257,0.011897537800411008
MeanVar1,472.7745,472.7745,472.805,0.030500000000017735,False,0.1692499999999768,0.19974999999999454,1,0.5364562010933824,472.78925000000004,0.014750000000049113,0.015749999999968622,32.78688524588257,0.0119055889120123
MeanVar1,472.97425,472.97425,473.00475,0.030500000000017735,False,0.1694999999999709,0.19999999999998863,1,0.5372541253281442,472.98925,0.015000000000043201,0.015499999999974534,32.78688524588257,0.011908235303196001
MeanVar1,473.17425,473.17425,473.20475,0.030500000000017735,False,0.16925000000003365,0.1997500000000514,1,0.5384650901928698,473.189,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011942459488416811
MeanVar1,473.374,473.374,473.4045,0.03049999999996089,False,0.16950000000002774,0.19999999999998863,1,0.5363477601194414,473.389,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011916148880354237
MeanVar1,473.574,473.574,473.60525,0.03125,False,0.16874999999998863,0.19999999999998863,1,0.5793969597599099,473.58925,0.015249999999980446,0.016000000000019554,32.0,0.012984626730674647
MeanVar1,473.774,473.774,473.8045,0.030500000000017735,False,0.16974999999996498,0.20024999999998272,1,0.5361968888421229,473.789,0.014999999999986358,0.015500000000031378,32.78688524588257,0.011893422551272344
MeanVar1,473.97425,473.97425,474.0045,0.030250000000023647,False,0.16974999999996498,0.19999999999998863,1,0.5349641849990382,473.98900000000003,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011815888642913087
MeanVar1,474.17425,474.17425,474.2045,0.030250000000023647,False,0.16975000000002183,0.20000000000004547,1,0.5359096381386399,474.189,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011854887439294763
MeanVar1,474.37425,474.37425,474.40475,0.03049999999996089,False,0.16950000000002774,0.19999999999998863,1,0.5345205879488172,474.38925,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011860014362307094
MeanVar1,474.57425,474.57425,474.60475,0.030500000000017735,False,0.16974999999996498,0.20024999999998272,1,0.5371918370822669,474.589,0.01474999999999227,0.015750000000025466,32.78688524588257,0.011902088400751595
MeanVar1,474.7745,474.7745,474.80475,0.030250000000023647,False,0.16999999999995907,0.20024999999998272,1,0.536171066577122,474.78925000000004,0.014750000000049113,0.015499999999974534,33.05785123964358,0.01184261233872331
MeanVar1,474.97475,474.97475,475.00475,0.03000000000002956,False,0.17000000000001592,0.20000000000004547,1,0.5352472059989611,474.98925,0.014500000000055024,0.015499999999974534,33.33333333330049,0.011773361763018114
MeanVar1,475.17475,475.17475,475.205,0.030249999999966803,False,0.16975000000002183,0.19999999999998863,1,0.5334483595590402,475.1895,0.01474999999999227,0.015499999999974534,33.0578512397057,0.01177575883754875
MeanVar1,475.37475,475.37475,475.40475,0.029999999999972715,False,0.16975000000002183,0.19974999999999454,1,0.5339160967281205,475.38925,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011732479729226333
MeanVar1,475.5745,475.5745,475.60525,0.030750000000011823,False,0.1694999999999709,0.20024999999998272,1,0.5695925321735087,475.58925,0.01474999999999227,0.016000000000019554,32.52032520323953,0.012576333863507249
MeanVar1,475.77475,475.77475,475.805,0.030250000000023647,False,0.16974999999996498,0.19999999999998863,1,0.5403416538224942,475.78950000000003,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011895487901160524
MeanVar1,475.97475,475.97475,476.00475,0.03000000000002956,False,0.17025000000001,0.20025000000003956,1,0.5303881652725255,475.9895,0.014750000000049113,0.015249999999980446,33.33333333330049,0.011645747128392631
MeanVar1,476.175,476.175,476.205,0.029999999999972715,False,0.16975000000002183,0.19974999999999454,1,0.5313585069208033,476.1895,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011653020007550332
MeanVar1,476.37475,476.37475,476.405,0.030249999999966803,False,0.17000000000001592,0.20024999999998272,1,0.5336830145647795,476.3895,0.01474999999999227,0.015499999999974534,33.0578512397057,0.01175438987343427
MeanVar1,476.575,476.575,476.605,0.03000000000002956,False,0.17025000000001,0.20025000000003956,1,0.5350096211179534,476.5895,0.014499999999998181,0.015500000000031378,33.33333333330049,0.011736720240081754
MeanVar1,476.77525,476.77525,476.80525,0.029999999999972715,False,0.17025000000001,0.20024999999998272,1,0.5315529372965407,476.78975,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011648813918117961
MeanVar1,476.9755,476.9755,477.00525,0.029749999999978627,False,0.17000000000001592,0.19974999999999454,1,0.5314606651064978,476.99,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011592854336868184
MeanVar1,477.17525,477.17525,477.20525,0.029999999999972715,False,0.17025000000001,0.20024999999998272,1,0.5320821567258904,477.19,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011646197680656284
MeanVar1,477.3755,477.3755,477.40525,0.02975000000003547,False,0.17024999999995316,0.19999999999998863,1,0.5331751751758735,477.39,0.014499999999998181,0.01525000000003729,33.61344537811119,0.011621560364089916
MeanVar1,477.5755,477.5755,477.60525,0.02975000000003547,False,0.16974999999996498,0.19950000000000045,1,0.531761747134823,477.59000000000003,0.014500000000055024,0.015249999999980446,33.61344537811119,0.011595148205346989
MeanVar1,477.775,477.775,477.80575,0.030750000000011823,False,0.16950000000002774,0.20025000000003956,1,0.5673708038869915,477.7905,0.015500000000031378,0.015249999999980446,32.52032520323953,0.012602287405091835
MeanVar1,477.97525,477.97525,478.005,0.029749999999978627,False,0.17074999999999818,0.2004999999999768,1,0.5354153150499492,477.98975,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011663507126044402
MeanVar1,478.17575,478.17575,478.20525,0.02949999999998454,False,0.17074999999999818,0.20024999999998272,1,0.5228006934964162,478.19025,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011316157285870477
MeanVar1,478.376,478.376,478.4055,0.029500000000041382,False,0.17074999999999818,0.20025000000003956,1,0.5258789224265781,478.39050000000003,0.014500000000055024,0.014999999999986358,33.89830508469821,0.011358623438671889
MeanVar1,478.57625,478.57625,478.60575,0.02949999999998454,False,0.17099999999999227,0.2004999999999768,1,0.5267034953844167,478.59075,0.014499999999998181,0.014999999999986358,33.89830508476353,0.01134520826795437
MeanVar1,478.77675,478.77675,478.806,0.02924999999999045,False,0.17074999999999818,0.19999999999998863,1,0.5266900849122895,478.791,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011281585791578735
MeanVar1,478.97675,478.97675,479.006,0.02924999999999045,False,0.17099999999999227,0.20024999999998272,1,0.5244694725195261,478.99125000000004,0.014500000000055024,0.014749999999935426,34.18803418804535,0.011225952282333756
MeanVar1,479.17699999999996,479.17699999999996,479.20625,0.029250000000047294,False,0.17074999999994134,0.19999999999998863,1,0.5249263880617913,479.1915,0.014500000000055024,0.01474999999999227,34.18803418797891,0.01122265364620669
MeanVar1,479.37699999999995,479.37699999999995,479.40625,0.029250000000047294,False,0.17099999999999227,0.20025000000003956,1,0.5237666774246772,479.3915,0.014500000000055024,0.01474999999999227,34.18803418797891,0.011204115193783797
MeanVar1,479.57725,479.57725,479.60625,0.028999999999996362,False,0.17025000000001,0.19925000000000637,1,0.5244046630886003,479.5915,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011172461402665321
MeanVar1,479.7765,479.7765,479.80675,0.030250000000023647,False,0.17024999999995316,0.2004999999999768,1,0.5521698031725164,479.7915,0.014999999999986358,0.01525000000003729,33.05785123964358,0.01211097654675642
MeanVar1,479.977,479.977,480.0065,0.029500000000041382,False,0.17074999999999818,0.20025000000003956,1,0.533339407980958,479.99150000000003,0.014500000000055024,0.014999999999986358,33.89830508469821,0.01145990515310118
MeanVar1,480.17725,480.17725,480.2065,0.02924999999999045,False,0.17099999999999227,0.20024999999998272,1,0.5202598198202676,480.19175,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011125217098849423
MeanVar1,480.3775,480.3775,480.407,0.02949999999998454,False,0.17074999999999818,0.20024999999998272,1,0.5261505275373186,480.392,0.014499999999998181,0.014999999999986358,33.89830508476353,0.01132155416153537
MeanVar1,480.57775,480.57775,480.60725,0.029500000000041382,False,0.17074999999999818,0.20025000000003956,1,0.5243261750523704,480.59225000000004,0.014500000000055024,0.014999999999986358,33.89830508469821,0.011276597071770561
MeanVar1,480.778,480.778,480.80775,0.029749999999978627,False,0.1705000000000041,0.20024999999998272,1,0.5286955643137512,480.7925,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011447642689637022
MeanVar1,480.97825,480.97825,481.00825,0.029999999999972715,False,0.17000000000001592,0.19999999999998863,1,0.5302421991690536,480.99275,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011583556248309323
MeanVar1,481.17825,481.17825,481.20825,0.03000000000002956,False,0.16999999999995907,0.19999999999998863,1,0.531022717376918,481.19275,0.014499999999998181,0.015500000000031378,33.33333333330049,0.011617968153353435
MeanVar1,481.37825,481.37825,481.4085,0.030250000000023647,False,0.17000000000001592,0.20025000000003956,1,0.5297217880691549,481.39275000000004,0.014500000000055024,0.015749999999968622,33.05785123964358,0.011633263833738958
MeanVar1,481.5785,481.5785,481.60925,0.03074999999995498,False,0.16950000000002774,0.20024999999998272,1,0.5339124685604235,481.59325,0.01474999999999227,0.01599999999996271,32.52032520329964,0.011869790351483956
MeanVar1,481.77875,481.77875,481.8095,0.030750000000011823,False,0.1692499999999768,0.19999999999998863,1,0.5337815488179932,481.7935,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011922773142683467
MeanVar1,481.97875,481.97875,482.0095,0.030750000000011823,False,0.16950000000002774,0.20025000000003956,1,0.5318196469777281,481.9935,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011884662492330772
MeanVar1,482.17900000000003,482.17900000000003,482.2115,0.03249999999997044,False,0.16775000000001228,0.20024999999998272,1,0.591127840980298,482.19475,0.015749999999968622,0.01675000000000182,30.769230769258755,0.013735479338830495
MeanVar1,482.37925,482.37925,482.41075,0.03149999999999409,False,0.16874999999998863,0.20024999999998272,1,0.5363234879340082,482.39425,0.014999999999986358,0.01650000000000773,31.746031746037705,0.01224909306436046
MeanVar1,482.5795,482.5795,482.611,0.03149999999999409,False,0.16874999999998863,0.20024999999998272,1,0.5390151031114745,482.5945,0.014999999999986358,0.01650000000000773,31.746031746037705,0.01232303151802843
MeanVar1,482.77975,482.77975,482.81125,0.03149999999999409,False,0.16875000000004547,0.20025000000003956,1,0.5400687931720703,482.795,0.01525000000003729,0.0162499999999568,31.746031746037705,0.01237578304241757
MeanVar1,482.98,482.98,483.01175,0.03174999999998818,False,0.16849999999999454,0.20024999999998272,1,0.5434665688292906,482.9955,0.015499999999974534,0.016250000000013642,31.496062992137713,0.012532318963449434
MeanVar1,483.18025,483.18025,483.21225,0.031999999999982265,False,0.16849999999999454,0.2004999999999768,1,0.5432508125195672,483.196,0.015750000000025466,0.0162499999999568,31.25000000001732,0.01260413338998503
MeanVar1,483.38075,483.38075,483.413,0.0322500000000332,False,0.16825000000000045,0.20050000000003365,1,0.5495056357792412,483.39675,0.016000000000019554,0.016250000000013642,31.007751937952577,0.012828435082362054
MeanVar1,483.58125,483.58125,483.61325,0.031999999999982265,False,0.16825000000000045,0.20024999999998272,1,0.5484978954576012,483.59725000000003,0.016000000000019554,0.01599999999996271,31.25000000001732,0.012786563542791944
MeanVar1,483.7815,483.7815,483.8135,0.031999999999982265,False,0.16825000000000045,0.20024999999998272,1,0.5500915579887241,483.79775,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012820971304309035
MeanVar1,483.98175,483.98175,484.014,0.0322500000000332,False,0.16825000000000045,0.20050000000003365,1,0.5513165087045386,483.99825,0.01650000000000773,0.015750000000025466,31.007751937952577,0.012890316715601835
MeanVar1,484.18225,484.18225,484.2145,0.03224999999997635,False,0.16800000000000637,0.20024999999998272,1,0.5539062604562891,484.199,0.01675000000000182,0.015499999999974534,31.00775193800723,0.012945472607778553
MeanVar1,484.3825,484.3825,484.41575,0.03325000000000955,False,0.1675000000000182,0.20075000000002774,1,0.6067172498029361,484.39975,0.017249999999989996,0.016000000000019554,30.075187969916175,0.014325620315048825
MeanVar1,484.58325,484.58325,484.61575,0.03249999999997044,False,0.16849999999999454,0.20099999999996498,1,0.560265451840019,484.6,0.01675000000000182,0.015749999999968622,30.769230769258755,0.013062250287428672
MeanVar1,484.78425,484.78425,484.8165,0.0322500000000332,False,0.16849999999999454,0.20075000000002774,1,0.5580148126638891,484.80075,0.01650000000000773,0.015750000000025466,31.007751937952577,0.012918540639503866
MeanVar1,484.985,484.985,485.017,0.031999999999982265,False,0.16874999999998863,0.2007499999999709,1,0.5571992839524386,485.00125,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012802593052722182
MeanVar1,485.18575,485.18575,485.21775,0.03200000000003911,False,0.16849999999999454,0.20050000000003365,1,0.5552279837848132,485.202,0.016250000000013642,0.015750000000025466,31.24999999996181,0.01272071557399743
MeanVar1,485.38625,485.38625,485.418,0.03174999999998818,False,0.1694999999999709,0.20124999999995907,1,0.5522195726081827,485.40225000000004,0.016000000000019554,0.015749999999968622,31.496062992137713,0.012583842411137768
MeanVar1,485.5875,485.5875,485.61875,0.03125,False,0.16950000000002774,0.20075000000002774,1,0.548762261505191,485.603,0.015500000000031378,0.015749999999968622,32.0,0.012362759912771604
MeanVar1,485.78825,485.78825,485.819,0.030750000000011823,False,0.17000000000001592,0.20075000000002774,1,0.5452464368322336,485.8035,0.015249999999980446,0.015500000000031378,32.52032520323953,0.012166435627833094
MeanVar1,485.98900000000003,485.98900000000003,486.0195,0.03049999999996089,False,0.17025000000001,0.2007499999999709,1,0.5396813559205793,486.004,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011956072822459788
MeanVar1,486.18975,486.18975,486.22,0.030250000000023647,False,0.17074999999999818,0.20100000000002183,1,0.5358269789825172,486.2045,0.01474999999999227,0.015500000000031378,33.05785123964358,0.011819093992569607
MeanVar1,486.39075,486.39075,486.4205,0.029749999999978627,False,0.1705000000000041,0.20024999999998272,1,0.5313997758163067,486.40525,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011568967999566892
MeanVar1,486.591,486.591,486.62125,0.030249999999966803,False,0.17025000000001,0.2004999999999768,1,0.5794584844598619,486.606,0.014999999999986358,0.015249999999980446,33.0578512397057,0.012631465791528029
MeanVar1,486.7915,486.7915,486.82099999999997,0.02949999999998454,False,0.1712500000000432,0.20075000000002774,1,0.524730243778112,486.806,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011292011716034505
MeanVar1,486.99225,486.99225,487.0215,0.02924999999999045,False,0.17099999999999227,0.20024999999998272,1,0.5282999280629282,487.00675,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011294603923296748
MeanVar1,487.1925,487.1925,487.22175,0.02924999999999045,False,0.17099999999999227,0.20024999999998272,1,0.5247541563005097,487.207,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011213374196339219
MeanVar1,487.39275,487.39275,487.42199999999997,0.02924999999999045,False,0.1710000000000491,0.20025000000003956,1,0.5262184642761276,487.40725000000003,0.014500000000055024,0.014749999999935426,34.18803418804535,0.011249591940551352
MeanVar1,487.593,487.593,487.6225,0.02949999999998454,False,0.17074999999999818,0.20024999999998272,1,0.5283339613390626,487.6075,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011376859016669889
MeanVar1,487.79325,487.79325,487.8235,0.030250000000023647,False,0.16999999999995907,0.20024999999998272,1,0.5331546097038558,487.808,0.01474999999999227,0.015500000000031378,33.05785123964358,0.011655523202066479
MeanVar1,487.9935,487.9935,488.024,0.030500000000017735,False,0.17000000000001592,0.20050000000003365,1,0.5358112694343408,488.00825000000003,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011816715050502882
MeanVar1,488.194,488.194,488.22475,0.03074999999995498,False,0.17000000000001592,0.2007499999999709,1,0.5364814216621395,488.20875,0.01474999999999227,0.01599999999996271,32.52032520329964,0.011969580641715742
MeanVar1,488.39475,488.39475,488.426,0.03125,False,0.16900000000003956,0.20025000000003956,1,0.5403156878477109,488.40975000000003,0.015000000000043201,0.0162499999999568,32.0,0.012263470363512136
MeanVar1,488.595,488.595,488.62675,0.03174999999998818,False,0.16874999999998863,0.2004999999999768,1,0.5426878882300152,488.61025,0.015249999999980446,0.01650000000000773,31.496062992137713,0.012471963283547995
MeanVar1,488.7955,488.7955,488.82800000000003,0.032500000000027285,False,0.16799999999994952,0.2004999999999768,1,0.5891600490750002,488.81125000000003,0.015750000000025466,0.01675000000000182,30.76923076920494,0.013809698872563381
MeanVar1,488.996,488.996,489.02825,0.0322500000000332,False,0.16899999999998272,0.20125000000001592,1,0.5535393366668652,489.012,0.016000000000019554,0.016250000000013642,31.007751937952577,0.012945038236459233
MeanVar1,489.19725,489.19725,489.2295,0.03224999999997635,False,0.1685000000000514,0.20075000000002774,1,0.5507284834694646,489.21375,0.01650000000000773,0.015749999999968622,31.00775193800723,0.012889098125801798
MeanVar1,489.398,489.398,489.4305,0.03249999999997044,False,0.16874999999998863,0.20124999999995907,1,0.5558701923671584,489.415,0.016999999999995907,0.015499999999974534,30.769230769258755,0.013007290876055734
MeanVar1,489.59925,489.59925,489.63175,0.032500000000027285,False,0.16849999999999454,0.20100000000002183,1,0.5607117694779227,489.616,0.01675000000000182,0.015750000000025466,30.76923076920494,0.013043435731976201
MeanVar1,489.80025,489.80025,489.8325,0.03224999999997635,False,0.16900000000003956,0.20125000000001592,1,0.5591227584184555,489.81675,0.01650000000000773,0.015749999999968622,31.00775193800723,0.012920720142451131
MeanVar1,490.0015,490.0015,490.03325,0.03174999999998818,False,0.1694999999999709,0.20124999999995907,1,0.5565221268407152,490.0175,0.01599999999996271,0.015750000000025466,31.496062992137713,0.012710035371244578
MeanVar1,490.20275,490.20275,490.23425,0.03149999999999409,False,0.17000000000001592,0.20150000000001,1,0.5509299478461649,490.21825,0.015500000000031378,0.01599999999996271,31.746031746037705,0.012469435324033872
MeanVar1,490.40425,490.40425,490.435,0.030750000000011823,False,0.1705000000000041,0.20125000000001592,1,0.544601365549644,490.41925000000003,0.015000000000043201,0.015749999999968622,32.52032520323953,0.01214506342607681
